dataset_id,dataset_label,spatial_level,group_id,group_name,plot_period,n_transects,taxon_id,scientific,class,family,genus,species,common_name,display_name,n_transects_present,sum_abundance,sum_squared_abundance,occurrence_percent,occurrence_se,average_abundance,abundance_se
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Girellidae__Girella__tricuspidata,Girellidae Girella tricuspidata,Actinopterygii,Girellidae,Girella,tricuspidata,Luderick,<i>Girella tricuspidata</i><br>(Luderick),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Girellidae__Girella__zebra,Girellidae Girella zebra,Actinopterygii,Girellidae,Girella,zebra,Zebrafish,<i>Girella zebra</i><br>(Zebrafish),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Gobiesocidae__Gobiesocidae__spp,Gobiesocidae Unknown spp,Actinopterygii,Gobiesocidae,Gobiesocidae,spp,NA,<i>Gobiesocidae spp</i>,0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Gobiidae__Gobiidae__spp,Gobiidae Unknown spp,Actinopterygii,Gobiidae,Gobiidae,spp,NA,<i>Gobiidae spp</i>,0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Gobiidae__Nesogobius__pulchellus,Gobiidae Nesogobius pulchellus,Actinopterygii,Gobiidae,Nesogobius,pulchellus,Sailfin Goby,<i>Nesogobius pulchellus</i><br>(Sailfin Goby),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Heterodontidae__Heterodontus__portusjacksoni,Heterodontidae Heterodontus portusjacksoni,Elasmobranchii,Heterodontidae,Heterodontus,portusjacksoni,Port Jackson Shark,<i>Heterodontus portusjacksoni</i><br>(Port Jackson Shark),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Hypnidae__Hypnos__monopterygius,Hypnidae Hypnos monopterygius,Elasmobranchii,Hypnidae,Hypnos,monopterygius,Coffin Ray,<i>Hypnos monopterygius</i><br>(Coffin Ray),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Kyphosidae__Kyphosus__sydneyanus,Kyphosidae Kyphosus sydneyanus,Actinopterygii,Kyphosidae,Kyphosus,sydneyanus,Silver Drummer,<i>Kyphosus sydneyanus</i><br>(Silver Drummer),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Achoerodus__gouldii,Labridae Achoerodus gouldii,Actinopterygii,Labridae,Achoerodus,gouldii,Western Blue Groper,<i>Achoerodus gouldii</i><br>(Western Blue Groper),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Austrolabrus__maculatus,Labridae Austrolabrus maculatus,Actinopterygii,Labridae,Austrolabrus,maculatus,Blackspotted Wrasse,<i>Austrolabrus maculatus</i><br>(Blackspotted Wrasse),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Dotalabrus__aurantiacus,Labridae Dotalabrus aurantiacus,Actinopterygii,Labridae,Dotalabrus,aurantiacus,Castelnau's Wrasse,<i>Dotalabrus aurantiacus</i><br>(Castelnau's Wrasse),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Eupetrichthys__angustipes,Labridae Eupetrichthys angustipes,Actinopterygii,Labridae,Eupetrichthys,angustipes,Snakeskin Wrasse,<i>Eupetrichthys angustipes</i><br>(Snakeskin Wrasse),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Haletta__semifasciata,Labridae Haletta semifasciata,Actinopterygii,Labridae,Haletta,semifasciata,Blue Weed Whiting,<i>Haletta semifasciata</i><br>(Blue Weed Whiting),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Heteroscarus__acroptilus,Labridae Heteroscarus acroptilus,Actinopterygii,Labridae,Heteroscarus,acroptilus,Rainbow Cale,<i>Heteroscarus acroptilus</i><br>(Rainbow Cale),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Neoodax__balteatus,Labridae Neoodax balteatus,Actinopterygii,Labridae,Neoodax,balteatus,Little Weed Whiting,<i>Neoodax balteatus</i><br>(Little Weed Whiting),2,7.5,31.25,100,0,3.75,1.25
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Notolabrus__fucicola,Labridae Notolabrus fucicola,Actinopterygii,Labridae,Notolabrus,fucicola,Purple Wrasse,<i>Notolabrus fucicola</i><br>(Purple Wrasse),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Notolabrus__parilus,Labridae Notolabrus parilus,Actinopterygii,Labridae,Notolabrus,parilus,Brownspotted Wrasse,<i>Notolabrus parilus</i><br>(Brownspotted Wrasse),1,1.5,2.25,50,35.35533905932738,0.75,0.7499999999999999
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Notolabrus__tetricus,Labridae Notolabrus tetricus,Actinopterygii,Labridae,Notolabrus,tetricus,Bluethroat Wrasse,<i>Notolabrus tetricus</i><br>(Bluethroat Wrasse),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Olisthops__cyanomelas,Labridae Olisthops cyanomelas,Actinopterygii,Labridae,Olisthops,cyanomelas,Herring Cale,<i>Olisthops cyanomelas</i><br>(Herring Cale),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Ophthalmolepis__lineolatus,Labridae Ophthalmolepis lineolatus,Actinopterygii,Labridae,Ophthalmolepis,lineolatus,Southern Maori Wrasse,<i>Ophthalmolepis lineolatus</i><br>(Southern Maori Wrasse),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Pictilabrus__laticlavius,Labridae Pictilabrus laticlavius,Actinopterygii,Labridae,Pictilabrus,laticlavius,Senator Wrasse,<i>Pictilabrus laticlavius</i><br>(Senator Wrasse),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Pseudolabrus__rubicundus,Labridae Pseudolabrus rubicundus,Actinopterygii,Labridae,Pseudolabrus,rubicundus,Rosy Wrasse,<i>Pseudolabrus rubicundus</i><br>(Rosy Wrasse),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Siphonognathus__argyrophanes,Labridae Siphonognathus argyrophanes,Actinopterygii,Labridae,Siphonognathus,argyrophanes,Tubemouth,<i>Siphonognathus argyrophanes</i><br>(Tubemouth),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Siphonognathus__attenuatus,Labridae Siphonognathus attenuatus,Actinopterygii,Labridae,Siphonognathus,attenuatus,Slender Weed Whiting,<i>Siphonognathus attenuatus</i><br>(Slender Weed Whiting),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Siphonognathus__beddomei,Labridae Siphonognathus beddomei,Actinopterygii,Labridae,Siphonognathus,beddomei,Pencil Weed Whiting,<i>Siphonognathus beddomei</i><br>(Pencil Weed Whiting),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Siphonognathus__caninis,Labridae Siphonognathus caninis,Actinopterygii,Labridae,Siphonognathus,caninis,Sharpnose Weed Whiting,<i>Siphonognathus caninis</i><br>(Sharpnose Weed Whiting),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Siphonognathus__radiatus,Labridae Siphonognathus radiatus,Actinopterygii,Labridae,Siphonognathus,radiatus,Longray Weed Whiting,<i>Siphonognathus radiatus</i><br>(Longray Weed Whiting),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Siphonognathus__spp,Labridae Siphonognathus spp,Actinopterygii,Labridae,Siphonognathus,spp,NA,<i>Siphonognathus spp</i>,0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Labridae__Siphonognathus__tanyourus,Labridae Siphonognathus tanyourus,Actinopterygii,Labridae,Siphonognathus,tanyourus,Longtail Weed Whiting,<i>Siphonognathus tanyourus</i><br>(Longtail Weed Whiting),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Microcanthidae__Neatypus__obliquus,Microcanthidae Neatypus obliquus,Actinopterygii,Microcanthidae,Neatypus,obliquus,Footballer Sweep,<i>Neatypus obliquus</i><br>(Footballer Sweep),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Microcanthidae__Tilodon__sexfasciatus,Microcanthidae Tilodon sexfasciatus,Actinopterygii,Microcanthidae,Tilodon,sexfasciatus,Moonlighter,<i>Tilodon sexfasciatus</i><br>(Moonlighter),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Acanthaluteres__brownii,Monacanthidae Acanthaluteres brownii,Actinopterygii,Monacanthidae,Acanthaluteres,brownii,Spinytail Leatherjacket,<i>Acanthaluteres brownii</i><br>(Spinytail Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Acanthaluteres__spilomelanurus,Monacanthidae Acanthaluteres spilomelanurus,Actinopterygii,Monacanthidae,Acanthaluteres,spilomelanurus,Bridled Leatherjacket,<i>Acanthaluteres spilomelanurus</i><br>(Bridled Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Acanthaluteres__vittiger,Monacanthidae Acanthaluteres vittiger,Actinopterygii,Monacanthidae,Acanthaluteres,vittiger,Toothbrush Leatherjacket,<i>Acanthaluteres vittiger</i><br>(Toothbrush Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Brachaluteres__jacksonianus,Monacanthidae Brachaluteres jacksonianus,Actinopterygii,Monacanthidae,Brachaluteres,jacksonianus,Southern Pygmy Leatherjacket,<i>Brachaluteres jacksonianus</i><br>(Southern Pygmy Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Eubalichthys__gunnii,Monacanthidae Eubalichthys gunnii,Actinopterygii,Monacanthidae,Eubalichthys,gunnii,Gunn's Leatherjacket,<i>Eubalichthys gunnii</i><br>(Gunn's Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Eubalichthys__mosaicus,Monacanthidae Eubalichthys mosaicus,Actinopterygii,Monacanthidae,Eubalichthys,mosaicus,Mosaic Leatherjacket,<i>Eubalichthys mosaicus</i><br>(Mosaic Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Meuschenia__flavolineata,Monacanthidae Meuschenia flavolineata,Actinopterygii,Monacanthidae,Meuschenia,flavolineata,Yellowstriped Leatherjacket,<i>Meuschenia flavolineata</i><br>(Yellowstriped Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Meuschenia__freycineti,Monacanthidae Meuschenia freycineti,Actinopterygii,Monacanthidae,Meuschenia,freycineti,Sixspine Leatherjacket,<i>Meuschenia freycineti</i><br>(Sixspine Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Meuschenia__galii,Monacanthidae Meuschenia galii,Actinopterygii,Monacanthidae,Meuschenia,galii,Bluelined Leatherjacket,<i>Meuschenia galii</i><br>(Bluelined Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Meuschenia__hippocrepis,Monacanthidae Meuschenia hippocrepis,Actinopterygii,Monacanthidae,Meuschenia,hippocrepis,Horseshoe Leatherjacket,<i>Meuschenia hippocrepis</i><br>(Horseshoe Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Meuschenia__venusta,Monacanthidae Meuschenia venusta,Actinopterygii,Monacanthidae,Meuschenia,venusta,Stars-and-stripes Leatherjacket,<i>Meuschenia venusta</i><br>(Stars-and-stripes Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Scobinichthys__granulatus,Monacanthidae Scobinichthys granulatus,Actinopterygii,Monacanthidae,Scobinichthys,granulatus,Rough Leatherjacket,<i>Scobinichthys granulatus</i><br>(Rough Leatherjacket),1,0.5,0.25,50,35.35533905932738,0.25,0.25
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Monacanthidae__Thamnaconus__degeni,Monacanthidae Thamnaconus degeni,Actinopterygii,Monacanthidae,Thamnaconus,degeni,Bluefin Leatherjacket,<i>Thamnaconus degeni</i><br>(Bluefin Leatherjacket),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Mullidae__Upeneichthys__vlamingii,Mullidae Upeneichthys vlamingii,Actinopterygii,Mullidae,Upeneichthys,vlamingii,Bluespotted Goatfish,<i>Upeneichthys vlamingii</i><br>(Bluespotted Goatfish),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Myliobatidae__Myliobatis__tenuicaudatus,Myliobatidae Myliobatis tenuicaudatus,Elasmobranchii,Myliobatidae,Myliobatis,tenuicaudatus,Southern Eagle Ray,<i>Myliobatis tenuicaudatus</i><br>(Southern Eagle Ray),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Ophiclinidae__Ophiclinus__spp,Ophiclinidae Ophiclinus spp,Actinopterygii,Ophiclinidae,Ophiclinus,spp,NA,<i>Ophiclinus spp</i>,0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Parascylliidae__Parascyllium__ferrugineum,Parascylliidae Parascyllium ferrugineum,Elasmobranchii,Parascylliidae,Parascyllium,ferrugineum,Rusty Carpetshark,<i>Parascyllium ferrugineum</i><br>(Rusty Carpetshark),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Parascylliidae__Parascyllium__variolatum,Parascylliidae Parascyllium variolatum,Elasmobranchii,Parascylliidae,Parascyllium,variolatum,Varied Carpetshark,<i>Parascyllium variolatum</i><br>(Varied Carpetshark),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Pataecidae__Aetapcus__maculatus,Pataecidae Aetapcus maculatus,Actinopterygii,Pataecidae,Aetapcus,maculatus,Warty Prowfish,<i>Aetapcus maculatus</i><br>(Warty Prowfish),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Pempherididae__Parapriacanthus__elongatus,Pempherididae Parapriacanthus elongatus,Actinopterygii,Pempherididae,Parapriacanthus,elongatus,Elongate Bullseye,<i>Parapriacanthus elongatus</i><br>(Elongate Bullseye),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Pempherididae__Pempheris__klunzingeri,Pempherididae Pempheris klunzingeri,Actinopterygii,Pempherididae,Pempheris,klunzingeri,Rough Bullseye,<i>Pempheris klunzingeri</i><br>(Rough Bullseye),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Pempherididae__Pempheris__multiradiata,Pempherididae Pempheris multiradiata,Actinopterygii,Pempherididae,Pempheris,multiradiata,Bigscale Bullseye,<i>Pempheris multiradiata</i><br>(Bigscale Bullseye),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Pempherididae__Pempheris__ornata,Pempherididae Pempheris ornata,Actinopterygii,Pempherididae,Pempheris,ornata,Orangelined Bullseye,<i>Pempheris ornata</i><br>(Orangelined Bullseye),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Pempherididae__Pempheris__spp,Pempherididae Pempheris spp,Actinopterygii,Pempherididae,Pempheris,spp,NA,<i>Pempheris spp</i>,0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Pentacerotidae__Pentaceropsis__recurvirostris,Pentacerotidae Pentaceropsis recurvirostris,Actinopterygii,Pentacerotidae,Pentaceropsis,recurvirostris,Longsnout Boarfish,<i>Pentaceropsis recurvirostris</i><br>(Longsnout Boarfish),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Pinguipedidae__Parapercis__haackei,Pinguipedidae Parapercis haackei,Actinopterygii,Pinguipedidae,Parapercis,haackei,Wavy Grubfish,<i>Parapercis haackei</i><br>(Wavy Grubfish),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Pinguipedidae__Parapercis__ramsayi,Pinguipedidae Parapercis ramsayi,Actinopterygii,Pinguipedidae,Parapercis,ramsayi,Spotted Grubfish,<i>Parapercis ramsayi</i><br>(Spotted Grubfish),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Platycephalidae__Leviprora__inops,Platycephalidae Leviprora inops,Actinopterygii,Platycephalidae,Leviprora,inops,Longhead Flathead,<i>Leviprora inops</i><br>(Longhead Flathead),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Platycephalidae__Platycephalus__laevigatus,Platycephalidae Platycephalus laevigatus,Actinopterygii,Platycephalidae,Platycephalus,laevigatus,Rock Flathead,<i>Platycephalus laevigatus</i><br>(Rock Flathead),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Platycephalidae__Platycephalus__speculator,Platycephalidae Platycephalus speculator,Actinopterygii,Platycephalidae,Platycephalus,speculator,Southern Bluespotted Flathead,<i>Platycephalus speculator</i><br>(Southern Bluespotted Flathead),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Plesiopidae__Paraplesiops__meleagris,Plesiopidae Paraplesiops meleagris,Actinopterygii,Plesiopidae,Paraplesiops,meleagris,Southern Blue Devil,<i>Paraplesiops meleagris</i><br>(Southern Blue Devil),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Plesiopidae__Trachinops__caudimaculatus,Plesiopidae Trachinops caudimaculatus,Actinopterygii,Plesiopidae,Trachinops,caudimaculatus,Southern Hulafish,<i>Trachinops caudimaculatus</i><br>(Southern Hulafish),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Plesiopidae__Trachinops__noarlungae,Plesiopidae Trachinops noarlungae,Actinopterygii,Plesiopidae,Trachinops,noarlungae,Yellowhead Hulafish,<i>Trachinops noarlungae</i><br>(Yellowhead Hulafish),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Plotosidae__Cnidoglanis__macrocephalus,Plotosidae Cnidoglanis macrocephalus,Actinopterygii,Plotosidae,Cnidoglanis,macrocephalus,Estuary Cobbler,<i>Cnidoglanis macrocephalus</i><br>(Estuary Cobbler),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Pomacentridae__Parma__victoriae,Pomacentridae Parma victoriae,Actinopterygii,Pomacentridae,Parma,victoriae,Scalyfin,<i>Parma victoriae</i><br>(Scalyfin),1,1,1,50,35.35533905932738,0.5,0.5
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Scombridae__Scomber__australasicus,Scombridae Scomber australasicus,Actinopterygii,Scombridae,Scomber,australasicus,Blue Mackerel,<i>Scomber australasicus</i><br>(Blue Mackerel),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Scorpididae__Scorpis__aequipinnis,Scorpididae Scorpis aequipinnis,Actinopterygii,Scorpididae,Scorpis,aequipinnis,Sea Sweep,<i>Scorpis aequipinnis</i><br>(Sea Sweep),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Scorpididae__Scorpis__georgiana,Scorpididae Scorpis georgiana,Actinopterygii,Scorpididae,Scorpis,georgiana,Banded Sweep,<i>Scorpis georgiana</i><br>(Banded Sweep),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Scorpididae__Scorpis__lineolata,Scorpididae Scorpis lineolata,Actinopterygii,Scorpididae,Scorpis,lineolata,Silver Sweep,<i>Scorpis lineolata</i><br>(Silver Sweep),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Serranidae__Caesioperca__rasor,Serranidae Caesioperca rasor,Actinopterygii,Serranidae,Caesioperca,rasor,Barber Perch,<i>Caesioperca rasor</i><br>(Barber Perch),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Serranidae__Hypoplectrodes__nigroruber,Serranidae Hypoplectrodes nigroruber,Actinopterygii,Serranidae,Hypoplectrodes,nigroruber,Banded Seaperch,<i>Hypoplectrodes nigroruber</i><br>(Banded Seaperch),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Serranidae__Othos__dentex,Serranidae Othos dentex,Actinopterygii,Serranidae,Othos,dentex,Harlequin Fish,<i>Othos dentex</i><br>(Harlequin Fish),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Sillaginidae__Sillaginidae__spp,Sillaginidae Unknown spp,Actinopterygii,Sillaginidae,Sillaginidae,spp,NA,<i>Sillaginidae spp</i>,0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Sillaginidae__Sillaginodes__punctatus,Sillaginidae Sillaginodes punctatus,Actinopterygii,Sillaginidae,Sillaginodes,punctatus,King George Whiting,<i>Sillaginodes punctatus</i><br>(King George Whiting),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Sparidae__Acanthopagrus__butcheri,Sparidae Acanthopagrus butcheri,Actinopterygii,Sparidae,Acanthopagrus,butcheri,Black Bream,<i>Acanthopagrus butcheri</i><br>(Black Bream),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Sparidae__Chrysophrys__auratus,Sparidae Chrysophrys auratus,Actinopterygii,Sparidae,Chrysophrys,auratus,Snapper,<i>Chrysophrys auratus</i><br>(Snapper),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Sphyraenidae__Sphyraena__novaehollandiae,Sphyraenidae Sphyraena novaehollandiae,Actinopterygii,Sphyraenidae,Sphyraena,novaehollandiae,Snook,<i>Sphyraena novaehollandiae</i><br>(Snook),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Syngnathidae__Phycodurus__eques,Syngnathidae Phycodurus eques,Actinopterygii,Syngnathidae,Phycodurus,eques,Leafy Seadragon,<i>Phycodurus eques</i><br>(Leafy Seadragon),0,0,0,0,0,0,0
m1_fish,M1 fish,region,Southern Yorke,Southern Yorke,Bloom 2025-06,2,Syngnathidae__Phyllopteryx__taeniolatus,Syngnathidae Phyllopteryx taeniolatus,Actinopterygii,Syngnathidae,Phyllopteryx,taeniolatus,Common Seadragon,<i>Phyllopteryx taeniolatus</i><br>(Common Seadragon),0,0,0,0,0,0,0
